AccountNumber,Amount,Time,Location,DeviceType,TransactionType,PreviousTransactions,AccountAge,TransactionFrequency,Fraud
807404583,348.45,59.96858773465808,Branch,Mobile,Purchase,7,2511,2,0.0
287869802,193.67,60.71543152234886,Branch,Tablet,Purchase,3,1176,37,0.0
008320673,265.55,54.79441518086064,ATM,Mobile,Purchase,5,2149,41,0.0
770657908,124.91,68.38183676795123,Online,Mobile,Transfer,10,168,4,0.0
217325700,559.65,50.61679849847972,Online,Desktop,Purchase,4,1190,30,0.0
885764625,343.63,55.950294658355645,Online,Tablet,Deposit,8,2272,4,0.0
360559319,623.87,50.20886488295962,Online,Mobile,Withdrawal,3,3201,7,0.0
451685355,631.23,64.87246155335927,Branch,Mobile,Withdrawal,2,812,14,0.0
624638991,64.21,45.299578522404985,ATM,Mobile,Purchase,4,2655,19,0.0
451860307,1340.92,80.6369659466223,Branch,Mobile,Desposit,7,129,48,1.0
439278444,189.34,41.10759171771676,Online,Desktop,Transfer,3,1248,48,0.0
660276041,546.43,72.5544074747876,Branch,Mobile,Transfer,2,340,38,1.0
231702632,67.26,47.21037069668191,Branch,Desktop,Purchase,6,2366,11,0.0
238342753,318.59,51.81021558703707,Branch,Mobile,Purchase,4,3425,48,0.0
466085969,954.51,52.537396614945735,Online,Desktop,Withdrawal,7,936,27,0.0
865697260,48.95,67.38851351853332,ATM,Mobile,Purchase,5,749,37,0.0
139091290,619.69,48.311782768099896,Online,Mobile,Transfer,5,386,30,0.0
231533673,679.75,52.20541427013867,Online,Tablet,Withdrawal,10,2712,42,0.0
809113941,36.1,72.31300146192632,Online,Desktop,Withdrawal,7,3035,31,0.0
375451528,470.55,34.806539245231576,ATM,Desktop,Transfer,8,1125,24,0.0
428846607,558.64,50.4977368718096,Branch,Tablet,Purchase,5,1422,33,0.0
330907849,569.19,37.47606555586881,Online,Desktop,Deposit,0,810,12,0.0
469934284,881.28,54.86036289417637,ATM,Tablet,Transfer,3,2531,21,0.0
191826265,1723.33,46.45165065137364,Branch,Mobile,Desposit,2,267,13,1.0
870164512,220.97,45.569559788715175,Branch,Desktop,Purchase,2,771,2,0.0
146068912,213.09,48.724508796224654,Branch,Desktop,Transfer,6,2668,31,0.0
670704821,831.44,43.39678860526553,Branch,Tablet,Purchase,6,3391,48,0.0
832100560,289.21,34.952796259689975,Online,Desktop,Withdrawal,7,2611,48,0.0
021250483,887.12,67.4958390420542,ATM,Mobile,Deposit,6,1936,28,0.0
527414670,187.89,52.53165238037981,ATM,Desktop,Transfer,6,402,2,0.0
789025796,750.78,48.06173861227197,Branch,Mobile,Deposit,11,1718,45,0.0
852122251,513.48,55.92526949201183,ATM,Tablet,Transfer,4,3009,39,0.0
970149539,810.04,64.77530081055262,ATM,Mobile,Deposit,4,1257,26,0.0
919212005,464.54,61.24112719986013,ATM,Mobile,Purchase,4,1383,16,0.0
508507855,245.17,44.73752143482579,ATM,Tablet,Transfer,6,1167,11,0.0
881725094,640.83,55.15628088443957,Branch,Mobile,Deposit,11,1988,28,0.0
506475026,127.63,43.293797909233554,ATM,Desktop,Purchase,6,3559,28,0.0
419416221,534.35,54.28816500330573,ATM,Desktop,Deposit,3,300,9,0.0
531131304,353.48,48.18775826781897,ATM,Desktop,Withdrawal,6,1694,9,0.0
198744556,986.35,46.29988970117872,Online,Desktop,Withdrawal,3,943,36,0.0
150619549,321.21,60.240625258114626,Branch,Mobile,Transfer,9,2655,35,0.0
666876020,819.28,53.215932113392384,Branch,Desktop,Withdrawal,3,2911,32,0.0
871539071,901.69,45.34194430881837,Online,Desktop,Withdrawal,7,293,42,0.0
281913614,444.58,56.72573701202731,Online,Mobile,Withdrawal,8,76,38,0.0
401646794,496.68,60.305805856240575,Online,Desktop,Withdrawal,3,2025,10,0.0
275134181,242.3,43.41751587666152,Online,Mobile,Transfer,2,2848,49,0.0
791109104,662.76,59.78422112028035,Branch,Tablet,Purchase,5,1102,3,0.0
008333130,878.7,43.07579020126144,ATM,Tablet,Withdrawal,5,1438,17,0.0
227834056,424.58,60.59936384046622,ATM,Tablet,Purchase,7,2237,2,0.0
137844892,119.37,37.62337577672702,Online,Desktop,Deposit,4,1753,3,0.0
030025211,128.4,35.816342670669684,Branch,Mobile,Withdrawal,2,1663,35,0.0
986706435,953.23,120.53504121605539,Branch,Mobile,Purchase,5,357,67,1.0
800991453,773.26,44.481418541075534,Branch,Mobile,Purchase,4,1160,47,0.0
563144247,231.36,63.043402428781526,Branch,Tablet,Deposit,4,3270,22,0.0
496563108,79.86,22.96767707000763,Branch,Tablet,Transfer,9,563,33,0.0
046312589,719.16,72.81651836538842,ATM,Mobile,Withdrawal,2,118,16,0.0
816083862,872.04,42.53421653459761,Online,Tablet,Transfer,7,2680,14,0.0
093767173,700.45,55.514762752395235,Branch,Mobile,Withdrawal,3,2905,41,0.0
294401957,827.81,52.24216404290793,Branch,Mobile,Withdrawal,4,1647,27,0.0
839914658,748.58,52.88693629279857,Branch,Tablet,Withdrawal,0,3370,33,0.0
475285897,787.17,51.58053489920132,ATM,Desktop,Deposit,4,1922,44,0.0
661087236,106.2,47.04598589860971,Online,Tablet,Deposit,4,258,36,0.0
000575985,137.59,58.62393472382759,Branch,Tablet,Withdrawal,6,2288,41,0.0
190700867,382.5,51.598563919974005,Branch,Desktop,Deposit,6,1542,4,0.0
847192383,750.13,37.60892924346099,Branch,Mobile,Purchase,9,3379,8,0.0
387777412,389.31,56.17005949576698,Branch,Mobile,Deposit,10,2093,21,0.0
397193381,819.27,46.16028728047648,Online,Desktop,Transfer,9,905,24,0.0
516316110,86.96,48.90390196074169,Online,Tablet,Withdrawal,4,188,39,0.0
906715410,85.1,43.73282775410035,Branch,Desktop,Transfer,5,1106,35,0.0
825127619,257.17,66.73452090298537,Branch,Desktop,Transfer,6,1410,35,0.0
789069787,84.39,52.60280506582886,Branch,Tablet,Deposit,4,1916,49,0.0
283103996,933.4,38.060749936009444,Branch,Mobile,Withdrawal,3,1006,43,0.0
123781540,732.31,67.26963851233405,Online,Tablet,Withdrawal,4,1257,13,0.0
637674839,259.28,70.2360621922964,ATM,Desktop,Transfer,4,2482,16,0.0
137864834,556.39,61.26050250772168,Branch,Desktop,Purchase,6,495,47,0.0
587082055,430.96,54.39501230620226,ATM,Tablet,Transfer,3,2055,13,0.0
184197238,143.07,58.17889658025029,Online,Tablet,Purchase,4,2833,46,0.0
640105492,352.21,54.31922544673941,ATM,Desktop,Withdrawal,7,737,40,0.0
685290532,631.43,48.96745239850953,Online,Tablet,Transfer,4,2220,26,0.0
767902411,414.65,49.18477326898354,Branch,Tablet,Transfer,0,2098,18,0.0
163397768,486.7,41.28242185013047,Branch,Mobile,Purchase,4,703,84,1.0
721479905,757.59,44.04338705956508,ATM,Tablet,Deposit,6,119,36,0.0
160556316,55.54,47.76534017628148,Branch,Desktop,Withdrawal,5,3482,47,0.0
277341698,332.15,58.83109777147159,Online,Tablet,Purchase,6,2168,34,0.0
628809662,56.5,36.340442887994655,Online,Mobile,Withdrawal,2,316,11,0.0
555204527,627.62,62.23083067095325,Branch,Tablet,Deposit,5,406,33,0.0
612065881,796.86,45.52678104341249,ATM,Tablet,Transfer,2,2669,27,0.0
092947953,830.63,55.14254756017835,ATM,Desktop,Transfer,8,1370,24,0.0
924699136,615.73,50.570131248970846,Online,Tablet,Deposit,6,3361,40,0.0
851848119,920.2,37.97850473923911,Branch,Mobile,Transfer,4,131,24,0.0
763325264,361.45,48.44740951175251,ATM,Tablet,Purchase,7,761,2,0.0
739256450,521.14,56.3472146856177,Online,Desktop,Transfer,8,1745,30,0.0
014095186,238.36,49.86162253905763,Online,Mobile,Transfer,8,2426,5,0.0
686890006,329.73,61.09699841956223,Online,Desktop,Withdrawal,7,550,7,0.0
290495847,909.94,43.68422270834669,Branch,Tablet,Transfer,6,2425,41,0.0
416944660,574.36,53.38483843461691,Online,Desktop,Purchase,5,1536,41,0.0
957707980,695.51,48.77291066404276,Branch,Mobile,Withdrawal,4,3420,2,0.0
293244526,456.87,27.944339429009307,Online,Desktop,Transfer,6,3070,44,0.0
771558504,574.19,52.46504778432005,ATM,Desktop,Transfer,3,1561,43,0.0
885091018,653.14,48.19520086409374,Branch,Tablet,Transfer,3,2503,11,0.0
790182431,544.61,36.64518430900109,Online,Desktop,Transfer,4,3226,13,0.0
974842319,122.42,52.69126941245107,Online,Mobile,Deposit,8,1211,8,0.0
852943673,115.81,47.70451344639653,Branch,Tablet,Transfer,3,2642,33,0.0
865598863,958.05,55.5174079991092,Online,Mobile,Withdrawal,4,3534,42,0.0
204201302,340.16,70.99721789166516,ATM,Desktop,Purchase,3,3527,37,0.0
852760246,582.5,54.037300903366095,Online,Tablet,Deposit,6,388,6,0.0
606464173,129.01,43.322204435311136,Branch,Mobile,Purchase,10,3466,36,0.0
853563330,35.13,53.476764835383364,ATM,Tablet,Purchase,4,1425,14,0.0
492992709,246.39,54.82248952680657,Branch,Tablet,Transfer,3,1401,7,0.0
317450160,714.07,52.851409692804054,Branch,Mobile,Transfer,5,224,69,1.0
343193383,232.36,64.19603004513637,ATM,Desktop,Purchase,3,1227,16,0.0
601652630,575.9,35.56145183866458,Online,Tablet,Withdrawal,7,1807,20,0.0
102369372,895.87,50.23903043284955,Online,Tablet,Transfer,4,1382,15,0.0
234615034,843.7,45.27909422302873,Branch,Desktop,Withdrawal,4,3119,49,0.0
823573459,929.56,48.38914463204591,Branch,Desktop,Transfer,3,720,7,1.0
158208638,110.04,66.55407113088296,ATM,Mobile,Deposit,6,135,36,0.0
838691651,653.15,49.54588782067762,Online,Tablet,Deposit,4,2839,17,0.0
536483670,538.27,53.29508735573009,Branch,Mobile,Transfer,5,943,5,0.0
787487454,383.17,44.26398227103099,ATM,Mobile,Purchase,7,3054,42,0.0
440440841,403.62,50.838266279293606,Branch,Tablet,Deposit,5,1553,45,0.0
602507928,285.8,41.18125348772282,ATM,Desktop,Transfer,2,1239,31,0.0
626688473,734.27,36.006938251980586,Online,Desktop,Withdrawal,2,2802,45,0.0
119983383,907.41,47.76797745365195,Online,Desktop,Transfer,10,3315,28,0.0
902489505,485.08,56.820520657126195,Branch,Tablet,Transfer,6,3261,9,0.0
323516593,292.85,57.93488720552213,ATM,Tablet,Withdrawal,8,2197,16,0.0
986241474,596.49,39.55190805978967,Branch,Desktop,Transfer,4,2240,39,0.0
724141706,969.78,43.8234810456565,Online,Mobile,Transfer,10,671,46,0.0
207337693,357.12,57.318707042882956,Branch,Mobile,Withdrawal,3,869,34,0.0
402103401,177.8,55.796331732135755,ATM,Desktop,Transfer,4,967,7,0.0
801791113,41.27,60.81766727672829,Branch,Tablet,Purchase,4,2715,27,0.0
802430433,927.76,68.48608833296412,Online,Tablet,Withdrawal,3,2231,9,0.0
141484989,705.44,34.35197228637945,ATM,Tablet,Transfer,7,335,17,0.0
026996200,238.76,56.79373282956503,ATM,Tablet,Deposit,6,409,22,0.0
519546848,735.25,38.83475560051341,Branch,Mobile,Transfer,7,314,29,0.0
274627829,192.68,47.35485158689389,Branch,Tablet,Withdrawal,5,1936,23,0.0
961094676,356.62,58.132051867479774,ATM,Desktop,Deposit,7,257,42,0.0
869675384,587.56,48.19608318237592,Online,Tablet,Transfer,9,2923,11,0.0
408033743,223.88,60.70610559979186,ATM,Mobile,Deposit,5,2470,37,0.0
418419537,772.29,58.71297297457244,ATM,Desktop,Deposit,6,489,9,0.0
295816588,541.74,49.90699678861385,ATM,Desktop,Deposit,4,2878,34,0.0
262331388,561.2,56.01206748929115,ATM,Desktop,Deposit,2,250,16,0.0
938560446,985.84,83.52023261534339,Branch,Mobile,Desposit,4,462,15,1.0
655717670,491.01,42.8116761239127,Online,Desktop,Purchase,2,3242,25,0.0
089653380,829.26,59.51549770574043,ATM,Tablet,Withdrawal,5,3606,49,0.0
644004729,488.71,45.33504620771802,ATM,Tablet,Transfer,9,2663,25,0.0
031626203,36.27,64.01598592946429,Branch,Tablet,Purchase,8,489,42,0.0
125975748,747.99,51.551906838589794,Branch,Desktop,Transfer,8,3389,4,0.0
829676233,311.63,67.02514658129606,Online,Tablet,Transfer,4,2243,19,0.0
934356228,57.73,54.838766511880394,Branch,Tablet,Withdrawal,8,3522,35,0.0
441895462,235.0,46.149781882871366,Online,Mobile,Withdrawal,5,3390,30,0.0
966361983,585.43,38.61166882219231,ATM,Tablet,Transfer,5,1126,27,0.0
262478894,239.89,51.647608412365166,Branch,Desktop,Transfer,3,2509,6,0.0
806628286,124.71,56.48280433843859,Branch,Desktop,Purchase,3,2302,22,0.0
468883095,947.78,31.18150954502361,Branch,Tablet,Withdrawal,4,884,17,0.0
095872458,897.37,41.91734278359074,Online,Tablet,Withdrawal,4,3508,16,0.0
335704085,824.31,53.69642192198094,Online,Tablet,Transfer,5,538,9,0.0
878347918,113.07,54.62591292853951,Online,Desktop,Purchase,6,2868,12,0.0
904215910,997.5,60.49605099667005,Online,Mobile,Transfer,2,272,81,1.0
296334853,316.55,51.10738524240993,Online,Tablet,Desposit,2,116,22,1.0
677914685,1066.51,76.81227327262894,Branch,Tablet,Transfer,7,26,77,1.0
701000217,666.9,40.460605806033556,Online,Mobile,Deposit,5,862,38,0.0
835783846,345.64,39.27860988014393,Online,Tablet,Deposit,3,1808,36,0.0
649524412,1577.4,119.25242277704515,Online,Tablet,Transfer,1,729,10,1.0
442442080,194.7,52.653623493996285,Online,Mobile,Transfer,2,2688,26,0.0
112645444,118.95,68.54092566334188,Online,Mobile,Purchase,7,3242,13,0.0
166086587,722.01,63.414759155308815,ATM,Tablet,Withdrawal,3,230,19,0.0
321239947,536.04,43.222550294751485,Branch,Mobile,Transfer,4,2719,8,0.0
617160810,331.09,45.28875348182122,Branch,Desktop,Purchase,7,2623,23,0.0
175135070,879.19,50.18401630783438,ATM,Mobile,Transfer,5,2850,17,0.0
501250731,228.28,45.06877177600228,ATM,Mobile,Purchase,5,473,47,0.0
387583510,751.2,65.71296577379589,Online,Desktop,Transfer,6,293,78,1.0
532598285,135.79,55.86693801475275,Branch,Tablet,Deposit,3,3393,21,0.0
951795934,1635.72,113.58183685705893,Branch,Desktop,Purchase,3,463,84,1.0
606959996,637.19,64.92688568959522,Online,Tablet,Transfer,7,350,7,0.0
146933372,49.03,38.51736711247382,Online,Desktop,Purchase,6,3259,16,0.0
204474725,651.0,42.69043724284526,Branch,Tablet,Purchase,2,2877,29,0.0
331274488,696.75,56.51521991339506,Online,Tablet,Withdrawal,6,1469,38,0.0
056607820,158.55,43.934966117842606,Branch,Tablet,Transfer,6,749,31,0.0
201472675,330.44,44.91859802352689,Online,Tablet,Deposit,3,948,14,0.0
082348060,962.55,48.65691258529452,Branch,Tablet,Purchase,2,2965,5,0.0
835210089,129.43,43.24821725025618,ATM,Mobile,Withdrawal,5,2307,30,0.0
654677523,437.63,43.564817696198574,Online,Mobile,Transfer,4,228,45,0.0
158082459,88.63,47.87791030098848,Branch,Desktop,Purchase,7,3391,22,0.0
773818742,930.4,50.884068862918475,Online,Mobile,Deposit,6,3618,6,0.0
652243103,915.7,30.298961822881644,Online,Mobile,Deposit,7,3395,39,0.0
878678904,118.64,39.61456179156028,Online,Desktop,Deposit,6,3259,37,0.0
902396044,977.4,38.977078501635766,Online,Mobile,Deposit,8,1043,47,0.0
353203472,313.19,30.906439124927072,ATM,Tablet,Deposit,4,1809,15,0.0
460984726,803.52,46.30792799552554,Online,Mobile,Transfer,2,1912,20,0.0
415419070,402.58,48.05091719647319,Branch,Desktop,Purchase,6,1975,40,0.0
233016070,626.24,49.81258963641345,Online,Tablet,Withdrawal,4,5,5,1.0
023925984,897.13,56.30811684554777,Branch,Mobile,Purchase,2,2620,41,0.0
607760619,519.09,41.607903326609936,ATM,Tablet,Deposit,4,463,11,0.0
885295592,931.24,73.69850573298208,Branch,Tablet,Purchase,4,21,10,1.0
611163445,331.93,46.27166847908233,ATM,Tablet,Transfer,5,616,35,0.0
720514553,838.64,44.352259958290574,Branch,Mobile,Deposit,5,1160,14,0.0
846782684,973.75,49.571766186884254,ATM,Desktop,Withdrawal,4,771,40,0.0
307158548,531.14,54.99864123740372,Branch,Desktop,Transfer,4,2977,4,0.0
966945867,611.47,70.56207129940321,ATM,Tablet,Transfer,5,2725,4,0.0
763372882,279.58,49.28400748141933,Online,Tablet,Deposit,5,536,48,0.0
626444849,55.99,30.33643410623998,ATM,Mobile,Withdrawal,5,3405,8,0.0
907531187,372.8,28.792998473649337,Branch,Mobile,Transfer,2,2761,7,0.0
509740538,911.82,61.73124637586641,Online,Mobile,Transfer,1,1086,45,0.0
739668985,29.51,56.66312500909212,Branch,Desktop,Transfer,2,500,43,0.0
628897210,472.73,67.19377906207296,Online,Desktop,Deposit,4,1949,45,0.0
395149802,547.22,53.24359281721603,ATM,Tablet,Deposit,5,3302,3,0.0
830485336,265.36,52.00569197230943,Online,Tablet,Transfer,1,2434,33,0.0
973627104,397.17,47.58502554129221,ATM,Mobile,Transfer,9,703,33,0.0
745700471,627.07,54.195324439070276,Online,Desktop,Transfer,2,935,39,0.0
300827203,547.3,51.847405788957246,ATM,Mobile,Withdrawal,4,2478,43,0.0
786741830,254.87,48.94051645695864,Online,Desktop,Purchase,3,1868,28,0.0
478726249,368.77,58.92597338299309,ATM,Desktop,Purchase,5,2324,16,0.0
322898152,61.31,39.28142766959844,Online,Desktop,Transfer,2,2310,31,0.0
878320859,325.79,66.95051040430752,Branch,Desktop,Purchase,3,1947,15,0.0
716514390,78.73,30.92192442122609,Online,Mobile,Purchase,5,1514,32,0.0
789286196,686.46,43.646376111743706,ATM,Desktop,Deposit,6,290,3,0.0
897280808,871.2,37.495922660302824,Online,Tablet,Transfer,5,221,12,0.0
020619382,554.72,48.094968940021886,Branch,Tablet,Withdrawal,5,3427,8,0.0
621925017,460.67,55.53251219984784,Branch,Tablet,Transfer,3,1339,8,0.0
810413735,92.67,39.72324859074042,Online,Mobile,Withdrawal,3,1876,42,0.0
447212478,937.36,54.66429982433527,Online,Desktop,Transfer,4,387,38,0.0
248053256,970.18,61.26705136827583,Branch,Tablet,Purchase,7,1327,28,0.0
477069709,805.45,49.16894427371305,Online,Desktop,Withdrawal,2,1377,36,0.0
385279494,180.6,57.083038472010635,ATM,Desktop,Purchase,5,441,47,0.0
172477171,438.01,54.57280404615241,Branch,Tablet,Deposit,3,2596,48,0.0
746471680,333.2,56.79142775438196,Branch,Desktop,Deposit,10,774,26,0.0
087954305,196.72,88.37929656935239,Branch,Mobile,Transfer,6,225,67,1.0
557523077,867.51,57.18953310665067,ATM,Tablet,Purchase,4,2594,15,0.0
648085670,418.49,42.478435944094166,Branch,Mobile,Withdrawal,3,1862,7,0.0
302199704,362.41,44.64036554885952,Branch,Tablet,Withdrawal,6,1302,10,0.0
342474111,841.46,40.51083479175163,Online,Mobile,Transfer,6,1118,27,0.0
471318729,943.48,51.40886246911204,ATM,Mobile,Deposit,0,375,37,0.0
772800335,105.71,31.302583003045793,Online,Mobile,Withdrawal,1,395,48,0.0
677022577,875.95,52.94224129013494,Branch,Mobile,Deposit,8,3066,2,0.0
179031476,554.03,50.768518829587684,Branch,Tablet,Transfer,7,2901,4,0.0
415762370,537.63,60.826910538870735,Online,Desktop,Deposit,5,978,37,0.0
283058032,799.84,49.68941067129098,Branch,Desktop,Deposit,4,2211,20,0.0
584630994,130.89,46.78757233882088,Online,Tablet,Transfer,1,1842,40,0.0
326629538,816.68,60.450884740847535,Branch,Desktop,Withdrawal,3,1279,46,0.0
293614697,325.91,34.68892497444278,Branch,Tablet,Deposit,10,420,5,0.0
133275843,171.99,58.970661968871326,ATM,Tablet,Deposit,4,992,17,0.0
083389192,163.69,62.35782191822154,ATM,Tablet,Transfer,2,3416,22,0.0
458069943,527.87,63.95683810789956,ATM,Mobile,Purchase,3,3093,2,0.0
288506270,443.1,56.45215585950057,Branch,Desktop,Withdrawal,5,395,46,0.0
713968892,589.92,31.693671031435432,ATM,Tablet,Deposit,4,1401,45,0.0
325270079,997.95,40.83808084518758,Branch,Desktop,Deposit,7,2210,13,0.0
044747158,148.68,39.934574347203586,Branch,Mobile,Purchase,4,2515,18,0.0
444651667,90.24,70.56543564829542,Online,Mobile,Withdrawal,3,2424,41,0.0
465786831,182.16,59.68184660532861,Online,Mobile,Purchase,6,188,13,0.0
249547830,524.87,37.03168052044153,Branch,Tablet,Withdrawal,7,606,37,0.0
835908030,52.73,39.09033569784802,ATM,Desktop,Deposit,3,3636,46,0.0
374139439,622.04,49.014118677157384,Online,Mobile,Transfer,5,2170,20,0.0
174352710,811.78,61.254347844147695,Online,Tablet,Transfer,8,3048,48,0.0
513803469,236.17,42.57515767461616,ATM,Desktop,Transfer,6,1115,14,0.0
565569883,236.96,46.80152476745156,ATM,Desktop,Withdrawal,7,147,34,0.0
680516834,751.8,56.61268024740588,ATM,Desktop,Desposit,3,439,44,1.0
401549421,711.28,36.22382499245763,Online,Tablet,Purchase,3,1080,5,0.0
407405068,622.43,34.140166877620416,ATM,Mobile,Transfer,7,3286,39,0.0
306880154,299.22,65.28468426412532,ATM,Tablet,Withdrawal,5,3095,9,0.0
956691204,915.27,46.0798736008087,ATM,Mobile,Withdrawal,2,1807,21,0.0
011485646,378.3,53.1917451041918,Online,Tablet,Deposit,4,2683,42,0.0
907595128,294.37,58.872908372667425,Branch,Tablet,Withdrawal,5,2978,18,0.0
925394797,392.24,57.42127491071892,ATM,Tablet,Purchase,2,2976,43,0.0
257720405,184.23,48.187460049763885,ATM,Mobile,Withdrawal,5,46,11,1.0
729952982,596.48,47.049100857620935,Branch,Mobile,Transfer,11,2422,30,0.0
386153350,614.51,53.004743596108284,ATM,Tablet,Purchase,4,1657,46,0.0
359069068,46.64,55.72057441714144,Online,Mobile,Deposit,3,241,24,0.0
925810638,148.37,49.80739620265605,Online,Tablet,Purchase,3,1546,3,0.0
270080046,819.83,47.73515901150168,Branch,Mobile,Withdrawal,7,1724,10,0.0
862181100,303.35,42.367138958214184,ATM,Desktop,Transfer,4,2297,45,0.0
071986394,763.41,68.0930634973311,Online,Desktop,Purchase,7,1957,12,0.0
250223221,424.74,57.90625599162769,ATM,Mobile,Transfer,5,1415,1,0.0
771834243,898.24,46.329721609166775,Branch,Desktop,Purchase,5,2811,24,0.0
684561277,816.43,61.143216946688725,Online,Mobile,Transfer,6,874,31,0.0
969182837,750.0,36.91179600880888,Online,Tablet,Transfer,5,1220,10,0.0
290766306,845.73,53.49800024567907,Online,Tablet,Withdrawal,3,2965,8,0.0
803691708,110.76,58.50897962167972,Online,Mobile,Transfer,3,845,20,0.0
960750432,588.47,59.64851633097457,ATM,Tablet,Withdrawal,5,2482,10,0.0
122307068,162.82,60.391117874202685,Online,Mobile,Withdrawal,6,3199,41,0.0
072062810,145.74,54.700441873682024,Online,Desktop,Purchase,7,432,20,0.0
317718962,109.77,71.70942717497815,Branch,Mobile,Withdrawal,5,2904,49,0.0
133563862,974.65,49.11637040794665,ATM,Desktop,Withdrawal,4,3354,32,0.0
085948279,842.46,42.47564762646965,Branch,Tablet,Deposit,5,1859,17,0.0
553233881,267.21,47.653794300425865,ATM,Mobile,Deposit,5,2439,22,0.0
926525343,410.28,52.887236628250236,ATM,Tablet,Deposit,4,699,39,0.0
898392257,382.7,56.380511014407574,Online,Tablet,Deposit,6,158,41,0.0
984835997,902.15,66.15582823548232,ATM,Desktop,Deposit,3,3190,37,0.0
147558546,565.66,62.62584103427182,Online,Desktop,Deposit,7,2511,4,0.0
726141968,500.23,66.07345576019992,Branch,Mobile,Deposit,7,2491,14,0.0
639700744,987.79,58.29732417879175,ATM,Tablet,Purchase,6,1127,46,0.0
616223485,779.38,62.65707840864701,ATM,Mobile,Deposit,7,3354,35,0.0
974703907,224.57,30.87745024580223,ATM,Mobile,Transfer,3,3017,45,0.0
376707415,385.9,81.09918556005361,Online,Tablet,Withdrawal,4,1173,43,0.0
169927445,262.12,39.97782981073275,Branch,Mobile,Purchase,2,187,39,0.0
115879332,740.65,52.61250531233856,Branch,Tablet,Purchase,4,2476,18,0.0
852885707,970.22,48.318561814152105,Online,Mobile,Transfer,3,1082,39,0.0
601967246,125.9,54.41940649569409,ATM,Desktop,Deposit,4,2903,22,0.0
324127831,711.96,43.9601937403077,Branch,Tablet,Withdrawal,7,2784,42,0.0
608646204,1695.53,88.18366248387956,Online,Tablet,Purchase,4,63,89,1.0
501311542,868.4,58.40620026504553,Online,Desktop,Deposit,5,1373,46,0.0
646208211,594.39,56.06723059136183,ATM,Desktop,Withdrawal,2,1080,31,0.0
636986843,142.68,40.94267699137381,Branch,Mobile,Purchase,5,1360,3,0.0
080266276,863.51,47.70200369424806,ATM,Desktop,Deposit,6,2451,11,0.0
410619479,102.74,45.736424037944566,Branch,Tablet,Withdrawal,8,3574,7,0.0
579952369,119.53,41.89142488789662,Online,Tablet,Purchase,11,1614,27,0.0
643333492,1571.14,71.12261813226291,ATM,Desktop,Transfer,2,605,41,1.0
997931650,523.73,56.83569323200477,ATM,Tablet,Purchase,1,2118,15,0.0
074451117,21.5,38.24405394375148,ATM,Tablet,Withdrawal,6,2502,5,0.0
930536597,611.83,34.82826303328321,Branch,Tablet,Purchase,7,545,15,0.0
897316588,1884.67,58.3595493992189,Branch,Tablet,Desposit,4,458,81,1.0
473624521,218.74,57.409760186249784,Branch,Desktop,Purchase,3,94,89,1.0
046018987,537.26,56.70480617241213,Branch,Tablet,Withdrawal,9,2319,32,0.0
280205615,362.12,36.47329714156466,Branch,Mobile,Deposit,8,169,7,0.0
203276883,523.87,41.39614989220498,ATM,Desktop,Transfer,2,2187,26,0.0
537277050,287.96,43.56450167682538,ATM,Tablet,Transfer,10,263,48,0.0
445270315,147.96,39.08299123860686,ATM,Desktop,Withdrawal,7,2906,8,0.0
786690155,354.77,50.895806812552486,Branch,Desktop,Withdrawal,6,1652,42,0.0
720811707,700.5,60.213832954293984,Online,Mobile,Purchase,6,1622,25,0.0
764630981,312.47,42.16246478875571,ATM,Tablet,Withdrawal,2,497,6,0.0
539968849,208.52,55.107920885275945,Branch,Tablet,Withdrawal,2,60,21,0.0
166097139,559.88,69.58347454220593,Branch,Desktop,Withdrawal,2,2337,34,0.0
454732998,896.17,55.22142545933936,ATM,Desktop,Withdrawal,8,1479,15,0.0
442614697,923.27,43.38017822203391,Online,Mobile,Purchase,3,2583,10,0.0
007465622,632.65,45.7069777548274,Online,Desktop,Deposit,7,2311,42,0.0
992849653,60.91,55.01782736167545,ATM,Desktop,Deposit,4,456,23,0.0
307041587,1548.89,33.62987360652687,Branch,Desktop,Purchase,4,278,99,1.0
952132399,809.77,29.129729813979313,ATM,Desktop,Withdrawal,8,890,41,0.0
978963307,94.49,69.38928999058285,Branch,Desktop,Deposit,6,865,13,0.0
462882492,507.65,45.429037434137285,ATM,Mobile,Deposit,4,3528,36,0.0
514424557,895.16,64.0336997012519,ATM,Tablet,Withdrawal,7,3093,21,0.0
203791583,777.77,58.868873900973,ATM,Mobile,Deposit,4,3527,45,0.0
615208674,113.52,48.655032155982674,Online,Mobile,Purchase,2,271,13,0.0
636130126,870.22,43.92124739324182,ATM,Mobile,Withdrawal,7,1465,23,0.0
471868631,984.56,56.95537757565778,ATM,Mobile,Withdrawal,5,1659,23,0.0
814391321,457.68,68.32557043479201,ATM,Tablet,Transfer,3,3198,16,0.0
643532103,818.9,56.15771149771142,Online,Desktop,Withdrawal,2,2722,8,0.0
864340915,1673.7,80.17162068601573,Online,Desktop,Purchase,5,52,63,1.0
483185450,987.85,60.729780477660114,Branch,Desktop,Withdrawal,4,111,36,0.0
347345206,493.76,31.23447293958126,Online,Tablet,Withdrawal,2,1714,23,0.0
572976460,497.59,58.52773675122219,ATM,Tablet,Purchase,1,2286,47,0.0
284128076,872.82,45.4269834491321,Branch,Desktop,Deposit,7,1061,29,0.0
